,0,250000,500000,750000,1000000,1250000,1500000,1750000,2000000,2250000,2500000,2750000,3000000,3250000,3500000,3750000,4000000,4250000,4500000,4750000,5000000,5250000,5500000,5750000,6000000,6250000,6500000,6750000,7000000,7250000,7500000,7750000,8000000,8250000,8500000,8750000,9000000,9250000,9500000,9750000,10000000,10250000,10500000,10750000,11000000,11250000,11500000,11750000,12000000,12250000,12500000,12750000,13000000,13250000,13500000,13750000,14000000,14250000,14500000,14750000,15000000,15250000,15500000,15750000,16000000,16250000,16500000,16750000,17000000,17250000,17500000,17750000,18000000,18250000,18500000,18750000,19000000,19250000,19500000,19750000,20000000,20250000,20500000,20750000,21000000,21250000,21500000,21750000,22000000,22250000,22500000,22750000,23000000,23250000,23500000,23750000,24000000,24250000,24500000,24750000,25000000,25250000,25500000,25750000,26000000,26250000,26500000,26750000,27000000,27250000,27500000,27750000,28000000,28250000,28500000,28750000,29000000,29250000,29500000,29750000,30000000,30250000,30500000,30750000,31000000,31250000,31500000,31750000,32000000,32250000,32500000,32750000,33000000,33250000,33500000,33750000,34000000,34250000,34500000,34750000,35000000,35250000,35500000,35750000,36000000,36250000,36500000,36750000,37000000,37250000,37500000,37750000,38000000,38250000,38500000,38750000,39000000,39250000,39500000,39750000,40000000,40250000,40500000,40750000,41000000,41250000,41500000,41750000,42000000,42250000,42500000,42750000,43000000,43250000,43500000,43750000,44000000,44250000,44500000,44750000,45000000,45250000,45500000,45750000,46000000,46250000,46500000,46750000,47000000,47250000,47500000,47750000,48000000,48250000,48500000,48750000,49000000,49250000,49500000,49750000,50000000,50250000,50500000,50750000,51000000,51250000,51500000,51750000,52000000,52250000,52500000,52750000,53000000,53250000,53500000,53750000,54000000,54250000,54500000,54750000,55000000,55250000,55500000,55750000,56000000,56250000,56500000,56750000,57000000,57250000,57500000,57750000,58000000,58250000,58500000,58750000,59000000,59250000,59500000,59750000,60000000,60250000,60500000,60750000,61000000,61250000,61500000,61750000,62000000,62250000,62500000,62750000,63000000,63250000,63500000,63750000,64000000,64250000,64500000,64750000,65000000,65250000,65500000,65750000,66000000,66250000,66500000,66750000,67000000,67250000,67500000,67750000,68000000,68250000,68500000,68750000,69000000,69250000,69500000,69750000,70000000,70250000,70500000,70750000,71000000,71250000,71500000,71750000,72000000,72250000,72500000,72750000,73000000,73250000,73500000,73750000,74000000,74250000,74500000,74750000,75000000,75250000,75500000,75750000,76000000,76250000,76500000,76750000,77000000,77250000,77500000,77750000,78000000,78250000,78500000,78750000,79000000,79250000,79500000,79750000,80000000,80250000,80500000,80750000,81000000,81250000,81500000,81750000,82000000,82250000,82500000,82750000,83000000,83250000,83500000,83750000,84000000,84250000,84500000,84750000,85000000,85250000,85500000,85750000,86000000,86250000,86500000,86750000,87000000,87250000,87500000,87750000,88000000,88250000,88500000,88750000,89000000,89250000,89500000,89750000,90000000,90250000,90500000,90750000,91000000,91250000,91500000,91750000,92000000,92250000,92500000,92750000,93000000,93250000,93500000,93750000,94000000,94250000,94500000,94750000,95000000,95250000,95500000,95750000,96000000,96250000,96500000,96750000,97000000,97250000,97500000,97750000,98000000,98250000,98500000,98750000,99000000,99250000,99500000,99750000,100000000,100250000,100500000,100750000,101000000,101250000,101500000,101750000,102000000,102250000,102500000
H3K56ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,11,5,1,1,0,6,2,41,21,76,58,7,30,54,64,46,37,54,83,55,73,73,76,68,60,57,47,68,54,69,60,75,24,9,47,74,83,73,79,37,2,25,69,77,77,47,74,47,3,41,64,83,90,84,88,77,55,47,76,78,69,86,74,82,80,71,84,73,58,55,75,85,71,80,70,81,82,92,81,79,75,80,86,82,95,90,65,68,89,73,82,83,73,46,76,89,85,74,55,74,77,83,75,74,61,55,48,52,81,88,89,91,97,98,99,71,78,81,81,71,79,89,82,69,76,86,79,78,80,90,73,58,66,57,63,55,54,57,47,69,79,91,78,73,77,73,74,87,71,80,81,67,88,81,75,77,86,77,74,79,81,79,76,80,75,71,85,73,87,77,85,81,77,76,84,82,71,84,82,73,62,83,85,71,83,81,76,59,72,91,71,67,75,87,79,66,84,70,63,59,67,70,80,69,80,81,76,81,67,74,90,89,66,73,72,60,55,76,82,83,58,76,79,61,74,75,75,90,84,65,66,78,78,74,67,73,78,81,82,88,76,70,77,74,79,64,76,91,25,2,18,84,82,87,61,59,65,28,68,89,73,61,96,75,70,55,47,69,53,66,60,69,73,61,74,82,73,73,75,78,77,71,76,75,81,68,91,76,79,55,76,74,73,62,61,62,85,76,71,69,75,88,82,83,85,81,72,58,57,44,67,57,77,73,85,71,81,79,75,63,78,64,73,72,62,78,77,53,3
H3K79me1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,46,29,1,0,2,0,0,0,0,42,49,38,34,30,1,0,0,0,0,0,0,0,51,22,1,13,58,3,12,40,0,0,32,49,16,14,4,0,0,0,40,57,44,0,0,51,85,63,14,55,20,10,60,0,2,18,38,82,49,0,0,9,11,36,25,34,57,58,26,45,68,37,57,48,50,79,57,47,19,71,76,87,88,51,19,80,100,54,68,8,28,14,38,1,0,0,0,0,0,11,11,14,15,28,55,95,87,76,34,13,22,44,86,55,43,3,42,58,55,60,63,1,0,0,0,0,0,0,0,0,9,68,29,57,50,10,45,44,41,37,2,6,2,26,54,70,69,37,23,0,1,51,61,22,38,9,0,25,32,18,87,58,54,47,87,43,53,68,33,56,59,26,70,42,0,36,44,56,50,23,39,26,44,60,42,13,20,63,3,3,11,0,31,70,41,93,114,80,70,41,40,32,69,29,23,18,23,17,54,31,25,29,74,44,8,54,42,76,36,58,23,3,29,7,23,37,4,48,2,35,35,13,68,86,45,24,3,8,55,30,0,7,21,31,42,0,0,0,1,50,31,50,25,56,31,0,0,0,0,0,0,0,0,0,1,37,13,45,34,45,49,34,43,49,62,22,0,3,50,47,0,0,41,11,0,0,0,4,59,0,0,1,15,9,6,8,63,0,0,0,0,0,0,7,0,11,17,53,61,51,14,3,0,38,31,70,23,38,23,4
H3K79me2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,50,28,3,0,3,1,0,1,0,33,21,41,27,35,2,0,0,1,1,0,1,1,24,29,3,15,51,2,14,49,0,0,34,25,19,15,8,0,0,0,39,100,62,2,1,45,76,55,8,23,21,8,23,2,2,5,49,52,67,0,0,4,9,34,27,30,43,46,43,39,74,22,40,39,65,76,64,66,15,64,73,61,41,29,22,55,66,48,66,6,17,12,36,2,0,1,0,0,0,13,16,17,7,31,81,72,74,80,27,14,15,50,56,29,25,3,31,51,46,31,62,1,0,0,0,0,0,1,0,0,9,56,27,66,70,16,16,40,94,49,3,8,3,22,73,74,70,58,16,0,2,36,51,26,23,5,0,2,12,22,97,67,78,55,45,42,37,100,72,55,38,19,65,39,1,33,36,69,41,23,25,16,55,56,40,10,27,73,4,9,11,3,38,65,28,116,110,28,61,25,51,23,52,14,26,9,27,12,73,25,22,39,84,45,9,50,17,45,69,86,22,4,41,12,16,29,12,30,4,27,46,20,73,68,52,22,2,13,39,14,2,8,27,36,32,0,2,1,2,59,30,57,32,111,18,1,1,0,0,0,2,0,5,0,1,27,19,61,20,25,33,41,47,59,39,23,1,7,53,37,0,0,38,41,2,1,2,3,43,0,1,2,12,7,13,16,41,0,0,0,0,0,0,3,0,2,32,51,52,50,11,3,2,35,33,61,14,28,17,4
H3K9ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,5,36,37,3,2,12,8,2,8,7,33,10,23,37,46,16,5,10,11,7,3,14,11,32,12,4,37,54,31,28,45,20,1,22,38,49,63,28,12,13,0,26,60,64,26,21,25,39,38,16,38,50,20,26,12,10,26,33,38,33,9,8,24,24,34,39,39,59,68,53,58,58,85,62,73,61,74,61,73,50,54,52,48,27,47,41,57,28,48,54,31,55,46,47,21,10,14,3,2,8,27,24,29,20,51,51,35,45,34,36,33,40,37,51,37,31,30,26,50,47,41,34,18,4,1,1,3,9,2,4,5,18,59,39,49,40,22,22,35,54,42,45,35,12,54,49,49,48,52,36,27,13,55,42,32,43,19,16,20,25,45,45,54,61,63,51,53,55,52,66,65,68,68,59,48,51,57,74,71,39,31,24,45,37,59,73,43,40,63,43,41,47,43,57,61,54,58,41,30,38,47,42,41,33,42,57,44,59,68,60,76,59,55,57,56,47,31,13,28,58,35,50,61,66,64,39,75,56,40,20,29,45,37,60,98,52,42,22,46,37,14,3,18,52,56,29,36,17,29,24,43,68,40,40,53,52,5,7,5,3,6,6,11,25,8,21,52,50,61,53,48,75,84,71,81,61,49,22,31,40,44,18,42,54,40,10,5,8,22,32,9,11,12,42,25,24,26,32,18,6,4,5,3,3,12,25,44,64,51,46,31,33,23,6,38,52,65,56,48,40,3
H3K9me1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,79,44,0,0,2,2,0,0,0,14,10,46,51,70,24,0,0,1,0,0,1,2,59,23,0,33,84,19,28,103,17,0,26,52,64,82,41,15,12,0,39,114,105,19,37,67,80,82,34,74,85,64,86,53,52,70,97,108,94,10,9,63,71,97,81,86,91,110,93,96,104,94,96,95,103,103,109,98,72,114,127,105,104,90,45,97,107,84,91,30,61,43,72,12,5,0,0,0,5,64,96,62,54,91,117,116,117,91,53,72,84,109,99,76,90,71,57,111,97,108,95,19,0,0,0,0,5,0,0,0,23,77,64,83,87,29,61,94,142,100,59,38,20,114,120,119,116,118,50,20,39,62,97,92,86,11,11,48,64,59,114,117,114,131,117,115,114,117,114,107,103,85,112,95,48,102,111,103,79,79,97,119,104,92,107,67,92,117,66,83,75,66,102,99,85,113,124,93,107,79,87,102,94,74,75,88,74,73,114,77,61,70,119,107,54,99,66,75,108,113,86,33,78,76,55,74,57,77,49,60,105,82,97,115,92,70,40,50,88,19,0,13,55,79,80,15,9,14,8,82,101,95,74,123,61,0,0,0,1,0,3,1,29,0,15,75,76,101,70,73,90,101,101,110,113,55,24,49,50,71,1,16,57,43,1,0,0,8,67,5,0,26,81,75,74,73,69,3,0,0,0,0,3,9,5,59,93,96,102,105,44,19,1,66,95,94,57,61,52,3
H3K9me3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,37,49,35,56,16,0,20,19,53,24,34,17,10,34,73,78,88,93,80,75,42,64,68,41,77,56,41,81,42,58,47,50,42,13,2,25,42,62,63,32,35,3,2,29,68,53,49,76,56,4,6,45,40,41,38,53,31,15,30,45,31,33,21,36,50,47,39,31,28,43,45,48,66,29,55,52,36,37,35,29,30,21,26,14,23,16,24,10,57,22,9,37,29,45,22,15,26,38,25,40,36,45,31,76,91,99,91,90,80,32,35,40,61,33,26,22,24,43,41,55,50,22,13,23,53,65,41,19,33,38,19,55,52,54,80,83,95,90,94,87,65,15,37,45,48,38,47,37,21,52,55,48,29,48,42,22,20,44,45,37,44,29,30,58,50,65,80,50,52,62,34,25,19,25,11,37,28,16,15,27,22,36,12,18,92,45,17,26,23,51,22,44,46,38,44,54,67,28,70,68,65,79,53,17,54,32,41,23,29,39,17,60,35,57,25,67,30,50,12,35,59,28,9,35,68,33,49,40,35,31,71,68,21,56,40,28,69,38,68,54,37,66,48,24,45,54,58,62,36,7,1,2,49,44,46,69,90,87,14,14,33,28,18,5,52,47,44,61,55,68,91,70,65,14,63,35,71,33,56,60,35,36,13,17,12,38,52,63,88,82,68,80,37,47,32,45,61,89,90,73,74,64,44,39,33,63,41,78,54,67,68,69,68,55,70,57,13,40,29,43,35,35,44,55,51,42,59,68,29,0
H4K20me1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,5,1,0,1,0,2,2,0,4,58,39,1,1,7,1,0,1,0,35,28,48,41,60,10,1,0,13,5,2,6,3,51,30,1,33,91,27,40,55,17,1,23,52,61,40,18,12,8,0,13,44,50,38,45,66,75,43,20,53,28,12,31,18,8,3,33,60,80,8,11,19,29,45,55,8,10,9,13,44,72,95,75,79,61,90,88,117,101,86,93,92,74,104,30,67,49,67,97,19,52,33,44,9,2,0,1,1,8,3,16,48,35,43,68,35,74,63,17,9,14,71,76,48,58,65,52,92,65,76,65,33,2,2,3,0,5,0,0,3,12,56,51,79,67,22,51,43,93,74,57,52,37,18,48,86,81,86,73,42,46,56,88,71,83,30,23,45,50,68,93,48,38,55,79,75,101,90,73,78,87,108,85,89,125,80,75,59,66,70,99,94,83,71,94,73,96,69,97,77,103,104,99,43,42,62,111,83,93,63,53,78,71,81,57,98,65,101,63,84,83,85,92,75,53,91,44,68,109,79,117,106,78,64,63,61,74,84,39,51,61,84,16,40,43,45,16,24,31,15,0,11,69,77,71,25,8,6,10,59,63,64,30,108,55,5,1,3,3,0,3,3,17,5,30,65,85,73,94,83,68,79,66,87,67,56,24,14,48,71,11,23,38,46,0,0,3,8,48,6,3,13,11,17,14,29,49,8,0,0,2,0,9,5,20,52,49,65,44,66,23,13,3,43,50,73,53,67,15,1
H4K5ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,19,1,0,3,0,0,1,0,15,0,20,22,45,5,0,0,0,0,0,0,0,5,5,3,17,32,5,7,58,2,0,19,18,31,27,18,1,0,0,25,31,31,0,1,13,39,19,12,32,53,35,54,26,22,59,43,67,54,1,0,25,25,55,36,51,48,60,55,66,66,44,25,37,42,41,39,44,15,45,28,17,30,14,18,32,48,37,57,11,24,18,29,5,6,2,0,0,0,42,28,18,8,46,88,65,64,51,52,46,37,46,38,25,28,23,14,47,58,28,30,1,0,0,0,0,0,0,0,0,3,26,14,46,32,16,29,42,96,44,10,4,1,71,65,57,52,59,16,0,8,32,39,34,25,2,0,1,10,21,59,48,67,67,54,27,26,57,76,29,37,22,33,42,0,26,48,62,31,20,17,18,50,59,44,13,21,55,19,15,23,10,45,74,57,55,37,28,21,18,27,22,39,24,29,16,29,22,27,28,19,18,41,37,15,25,19,18,56,51,28,5,30,20,10,41,10,7,7,18,51,16,35,90,34,34,8,24,46,5,1,5,14,21,22,0,0,7,3,38,48,61,46,71,18,0,1,0,0,0,7,0,23,0,1,16,25,62,13,24,38,60,57,57,31,8,3,17,16,10,0,7,39,30,0,0,0,8,35,0,1,14,51,42,43,29,29,0,0,0,0,0,0,5,1,38,67,36,43,52,6,8,1,29,35,50,25,28,40,3
H4K8ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,14,1,0,3,0,1,1,0,13,0,25,19,55,5,0,0,0,0,0,0,2,4,4,3,22,25,5,14,66,4,0,21,11,28,38,13,1,0,0,32,40,48,1,0,15,40,27,16,37,50,35,53,25,41,68,54,73,53,1,0,37,28,57,38,56,60,71,68,84,64,40,19,38,45,43,48,43,17,47,35,27,27,15,17,42,57,32,51,10,16,18,27,5,8,3,0,0,3,49,34,17,10,48,95,78,68,55,56,51,52,40,28,34,26,14,16,50,54,37,36,4,0,0,0,0,0,0,0,1,5,37,19,46,37,10,25,61,96,58,16,2,3,69,71,55,46,57,15,0,6,35,40,42,30,2,0,2,13,23,57,66,70,66,57,27,27,50,82,34,32,17,34,45,0,23,47,67,33,21,19,20,50,63,48,15,21,52,18,15,19,5,43,70,63,64,35,41,22,17,34,20,33,18,33,14,37,22,44,32,21,20,44,49,15,21,21,15,61,60,27,6,33,19,9,44,14,5,10,15,60,16,58,79,48,34,16,25,47,7,0,6,11,25,35,0,3,7,3,35,47,61,61,89,18,0,0,0,0,0,4,1,25,0,2,25,28,61,21,19,36,51,68,71,42,12,2,19,12,4,0,1,52,37,0,0,1,9,31,0,0,13,47,53,36,36,32,0,0,0,0,0,0,8,0,43,67,41,48,44,6,7,1,25,42,46,27,29,31,3
H4K91ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,33,20,2,0,2,2,0,3,0,18,3,17,29,50,8,2,1,1,2,0,2,3,18,9,8,25,51,8,19,66,9,1,21,25,44,57,27,0,2,0,31,46,46,1,1,30,46,53,26,56,76,54,63,31,48,76,63,80,47,5,0,48,47,44,57,65,73,71,75,91,48,52,30,56,53,40,61,54,25,56,45,46,29,28,26,54,78,45,39,11,32,22,40,5,14,6,0,0,6,58,58,40,19,55,90,83,73,66,73,62,66,52,38,42,33,38,23,65,71,52,56,10,0,0,0,0,0,2,0,1,7,51,27,52,36,12,30,67,86,60,30,5,4,88,54,53,52,70,18,4,8,39,55,73,39,3,0,7,19,28,89,75,83,89,58,45,46,56,77,57,51,49,37,49,2,29,64,71,51,30,36,30,39,61,62,22,40,79,26,54,44,10,61,62,77,70,71,51,25,26,28,44,63,34,27,23,34,35,50,33,26,29,44,50,25,38,37,30,79,39,40,7,57,34,6,58,21,26,17,30,48,22,54,69,58,60,33,46,58,12,0,4,10,27,37,1,8,11,4,42,50,57,59,85,25,0,4,0,0,1,9,5,37,2,4,37,47,76,18,21,55,71,65,65,45,22,7,30,22,11,0,5,44,16,1,2,1,13,40,2,2,27,61,69,65,64,44,0,1,0,1,0,1,14,2,53,63,80,59,54,8,19,1,26,56,68,35,45,46,3
LMNB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,82,43,9,1,2,0,10,6,35,53,130,55,6,31,39,30,10,7,16,52,115,34,71,74,55,24,31,41,57,31,52,70,95,36,5,61,119,94,103,65,26,0,11,69,103,108,64,44,41,0,11,44,48,22,33,65,80,62,24,58,59,17,15,11,13,24,21,17,30,8,12,9,23,32,23,23,15,14,38,41,72,81,100,122,136,140,106,94,83,70,91,96,84,80,67,107,62,111,129,37,90,62,88,27,8,11,6,4,12,18,12,29,18,40,24,24,60,19,20,13,14,97,126,80,45,39,41,70,96,62,71,35,9,10,11,20,11,8,13,6,16,96,75,98,54,23,25,48,63,77,56,45,27,38,54,105,101,76,87,39,47,57,31,32,43,26,18,44,39,60,55,61,75,65,67,79,82,116,119,95,100,107,85,90,94,91,87,89,80,37,56,68,58,95,89,76,48,61,57,49,94,71,63,61,47,41,51,54,77,78,73,52,45,78,52,87,79,105,101,102,86,93,141,46,92,71,33,59,88,54,151,184,98,134,125,131,105,62,39,71,83,45,59,85,57,62,31,44,69,11,0,13,107,124,59,66,41,36,22,78,88,53,41,60,91,30,24,6,14,7,5,18,28,62,96,109,124,82,132,115,117,134,108,100,116,84,36,29,57,81,59,91,95,89,50,17,25,19,32,16,22,28,25,20,27,32,74,16,20,9,5,10,25,37,61,85,65,111,66,43,57,123,98,53,79,112,146,119,25,1
MAFK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,1,0,4,3,0,1,0,2,0,0,0,2,0,1,5,6,5,1,0,1,0,2,5,4,1,0,0,3,5,1,2,5,0,0,2,1,4,2,5,2,4,0,2,13,8,1,5,4,3,5,4,6,11,5,3,6,2,9,6,2,3,1,2,9,7,4,6,7,8,7,7,7,6,3,4,5,8,5,2,3,4,5,2,6,3,7,3,3,6,6,1,3,1,5,8,3,5,1,4,1,2,4,4,5,7,4,12,6,3,5,4,7,8,7,5,3,4,5,4,8,9,9,7,0,2,4,2,3,0,0,3,1,4,5,1,2,3,1,1,4,11,7,3,5,3,6,8,4,5,4,5,2,3,9,5,4,4,0,3,4,4,1,7,10,11,6,7,4,4,5,2,2,1,4,3,8,0,2,4,7,15,4,5,3,7,7,6,1,1,4,10,5,2,2,6,6,7,8,5,8,3,4,2,4,1,5,6,6,5,4,8,3,7,2,4,2,5,3,2,4,5,7,4,1,4,3,4,4,4,1,3,3,11,4,4,3,6,7,3,6,7,0,0,2,1,5,3,5,2,4,0,3,2,4,3,6,2,0,3,3,1,3,1,1,8,0,3,2,5,4,2,2,5,5,5,5,5,3,2,4,0,2,3,1,6,1,0,0,1,1,2,2,2,4,8,5,4,6,8,2,0,3,1,3,3,3,0,2,9,6,6,5,3,0,1,1,3,11,1,2,2,0
MAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,1,3,6,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,2,0,0,1,0,4,7,2,1,0,0,1,1,1,1,0,0,2,4,0,3,2,0,0,0,0,0,0,0,2,0,0,0,1,2,2,0,0,1,2,3,7,12,5,10,1,4,7,3,0,1,2,2,3,0,2,5,1,3,2,2,5,3,2,0,0,0,0,0,0,0,0,1,0,1,1,0,5,0,1,0,1,2,0,2,0,0,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,3,0,1,1,0,0,1,2,3,1,2,2,0,0,3,2,0,2,0,0,0,1,1,0,2,7,1,5,1,4,3,2,15,4,5,5,6,0,3,8,8,8,0,1,2,2,6,6,2,1,4,1,1,3,0,4,2,1,1,0,0,1,7,2,2,1,0,5,10,10,9,7,12,6,4,11,10,3,1,0,2,2,1,5,2,12,3,3,7,0,1,1,2,2,3,1,2,3,0,0,0,2,1,1,1,3,2,3,0,0,0,1,6,5,1,1,1,1,0,0,0,0,0,0,0,1,0,3,3,5,6,5,4,5,9,5,1,9,2,0,0,2,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,3,6,5,4,1,3,1,1,1,1,6,2,2,2,0
MECP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,2,3,2,1,0,0,0,0,1,0,0,4,0,0,0,5,1,2,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,1,3,0,1,0,3,1,0,0,0,2,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,1,2,0,0,0,1,0,0,3,0,0,0,0,3,1,0,1,1,0,2,2,1,0,1,0,0,0,0,2,0,1,2,0,0,1,2,1,1,1,4,1,3,0,0,1,0,0,0,1,0,2,0,1,1,0,3,0,1,0,1,0,1,1,1,2,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,2,0,1,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,2,2,0,2,0,0,0,1,1,0,1,1,2,2,0,0
